gene_id	start	stop1	stop2	len_cdna
AT3G51290.1	1	1905	1953	2037
AT3G60961.1	1	411	495	599
AT1G05710.10	1326	1841	1895	2105
AT3G18900.1	291	1685	1973	2120
AT4G12040.2	632	1159	1210	1276
AT1G44750.4	897	1808	1877	2171
AT5G20810.2	447	1019	1124	1368
AT5G41220.1	195	1967	2030	2202
AT5G18400.3	130	948	1008	1182
AT5G50950.2	257	1756	1840	2061
AT4G09462.1	58	402	456	468
AT4G33910.1	361	1227	1323	1476
AT5G66810.2	54	1829	1886	2652
AT4G08980.2	974	1927	1996	2388
AT3G46650.1	10	1317	1368	1425
AT3G05340.1	120	2096	2165	2704
AT5G15860.2	28	927	1002	1715
AT1G54217.3	136	444	525	869
AT1G55260.2	54	728	779	1006
AT5G63020.1	120	2786	2837	2975
AT2G19770.1	157	561	690	961
AT5G06690.3	72	524	572	1221
AT1G07750.1	187	1257	1374	1565
AT5G21222.3	509	3004	3055	3219
AT3G55970.2	61	966	1089	1602
AT3G57760.1	416	1552	1621	1677
AT5G54620.1	1	1296	1344	1394
AT3G19510.2	287	2458	2623	2899
AT2G38840.1	279	2087	2204	2494
AT3G23340.2	245	1531	1621	1701
AT2G14910.1	153	1313	1418	1881
AT3G44703.3	66	779	833	898
AT1G51820.2	698	2569	2665	2677
AT1G05710.5	477	926	980	1179
AT4G01590.3	113	715	796	979
AT2G11810.3	227	1345	1690	1867
AT3G50410.1	260	1021	1072	1224
AT2G19910.1	175	3153	3204	3368
AT3G01660.1	117	938	1046	1360
AT1G76510.4	248	1552	1618	1766
AT3G05430.2	122	2989	3040	3170
AT4G17480.2	591	1340	1472	1739
AT1G10090.1	361	2649	2730	2910
AT1G20850.1	98	1168	1237	1378
AT4G32360.5	741	1682	1928	2220
AT4G33240.7	693	5966	6047	6220
AT5G49650.1	168	1844	1892	2883
AT3G13580.2	295	1029	1116	1225
AT4G13360.1	114	1379	1430	1573
AT3G19460.1	333	935	998	1252
AT1G26680.2	212	2644	2722	2957
AT3G11960.2	1	3990	4146	4376
AT1G77520.1	183	1328	1412	1593
AT3G19330.3	101	1138	1192	1355
AT1G49510.3	157	879	948	1230
AT2G30740.1	285	1385	1457	1755
AT3G17440.1	283	1092	1149	1436
AT1G67510.1	170	2329	2389	2500
AT1G63670.2	393	2462	2519	2612
AT1G51060.1	138	536	605	839
AT1G08150.1	155	2602	2683	2754
AT5G58060.1	139	738	822	994
AT4G18070.6	266	952	1000	1484
AT4G16710.2	364	894	972	1152
AT2G26210.4	537	1109	1199	1388
AT5G54710.2	29	1960	2017	2057
AT2G25050.1	333	3839	3899	4264
AT1G50890.1	362	2827	2917	2968
AT5G63850.1	419	1819	1885	2101
AT4G27140.1	35	529	586	703
AT3G59870.1	247	1113	1206	1365
AT2G10553.1	103	351	408	661
AT5G03450.1	108	2000	2063	2219
AT2G01830.6	115	3288	3351	3637
AT3G13380.1	818	4312	4381	4517
AT3G25840.1	109	2916	3003	3414
AT5G16680.1	385	4320	4530	4626
AT5G40270.2	153	1346	1400	1973
AT2G04170.7	133	1083	1140	1656
AT2G41835.1	278	1117	1213	1438
AT1G22450.1	327	902	1019	1329
AT3G03620.2	102	1604	1676	1759
AT5G23400.1	332	2101	2251	2363
AT1G21560.5	189	1388	1460	1711
AT5G47455.11	84	386	449	1212
AT4G17830.1	86	1408	1465	1602
AT3G17210.2	254	583	664	887
AT5G07550.3	59	274	346	582
AT4G34370.2	841	2133	2193	2511
AT2G16930.2	137	601	670	800
AT2G18960.3	1062	3719	3770	4073
AT5G05110.1	163	861	921	1058
AT5G49730.1	141	2357	2507	2675
AT2G25090.1	283	1692	1749	1824
AT4G27650.3	476	1612	1666	1789
AT1G07390.2	316	3057	3105	3304
AT2G26370.1	72	593	743	776
AT3G23450.2	197	1525	1663	1897
AT3G01990.7	1	1344	1431	2234
AT3G21750.1	221	1642	1705	1961
AT3G16320.1	222	2408	2468	2677
AT5G64430.1	340	1881	2004	2261
AT5G66450.1	186	1046	1115	1140
AT2G02060.2	32	802	853	971
AT5G10320.4	237	1157	1448	1865
AT5G54930.2	128	979	1048	1143
AT1G31070.1	286	1437	1578	2098
AT2G41720.2	75	2126	2243	2384
AT1G27430.1	353	4831	4894	5051
AT1G18950.2	363	2633	2753	3192
AT5G62790.1	178	1611	1659	1844
AT4G16710.4	249	779	857	962
AT3G43610.2	170	3796	3898	3992
AT5G19180.2	128	1342	1435	2009
AT1G18540.1	33	734	794	1543
AT2G29510.1	386	2905	3001	3110
AT1G04985.1	737	1318	1435	1539
AT4G03330.1	242	1159	1252	1304
AT2G19260.1	338	2233	2365	2514
AT3G56160.3	187	1416	1476	1784
AT5G47240.1	236	1345	1447	1522
AT3G16175.1	82	555	618	726
AT1G56233.1	1	264	318	335
AT1G68430.1	146	586	652	945
AT5G49820.1	191	1684	1813	2046
AT5G26622.2	1	348	399	772
AT3G24750.1	273	782	875	1003
AT3G26935.1	282	1613	1760	2088
AT5G09250.5	114	371	437	1112
AT2G26810.5	173	826	922	1383
AT1G16460.4	305	1261	1378	1527
AT1G11120.2	146	631	685	970
AT1G17750.1	334	3600	3654	3712
AT3G21215.2	73	1092	1200	2063
AT4G24490.1	132	2168	2267	2439
AT1G61600.1	1	1266	1365	1416
AT2G13800.4	164	1618	1669	1792
AT4G15563.10	1036	1539	1620	1768
AT1G28395.1	87	374	563	802
AT1G11170.4	308	1345	1450	1937
AT1G58300.1	123	974	1196	1231
AT3G49880.1	418	1818	1905	2321
AT2G41905.1	261	446	530	682
AT1G05710.14	188	637	691	886
AT5G25520.3	205	2553	2601	4192
AT2G24390.2	69	521	644	819
AT1G55790.1	54	1274	1343	1432
AT5G14420.3	155	1561	1633	1811
AT1G57870.1	679	1941	2046	2191
AT2G13570.1	30	677	911	1128
AT4G39010.2	82	1251	1608	1868
AT4G36870.3	245	1936	2092	2979
AT5G53150.6	661	2928	3012	3265
AT4G35460.1	45	1172	1223	1791
AT1G64910.1	192	1535	1595	1762
AT3G05750.3	777	2873	2933	3004
AT4G22630.1	139	627	681	695
AT3G19920.2	55	1428	1503	1619
AT4G08900.1	189	1217	1286	1476
AT5G57060.6	524	964	1063	1266
AT4G13800.9	282	1007	1070	1632
AT3G13700.2	1106	1969	2023	2200
AT5G36250.2	521	1909	1996	2191
AT1G29910.1	257	1060	1192	1223
AT2G30170.3	361	1026	1107	1165
AT1G07890.4	247	999	1104	1229
AT2G39800.1	381	2534	2687	2886
AT1G79560.1	218	3244	3298	3521
AT1G09470.1	67	1077	1194	1237
AT5G52000.1	1	1326	1383	1404
AT4G23670.1	249	704	812	1121
AT2G32520.2	35	988	1120	1522
AT5G27060.1	1	2874	2925	3063
AT2G47970.1	309	1550	1631	1765
AT1G69890.1	420	1259	1307	1599
AT3G07780.1	100	1800	1854	2050
AT1G33680.1	112	2403	2460	2819
AT1G60200.3	1684	3936	4083	4112
AT3G50040.1	23	1288	1360	1544
AT3G19330.2	109	1158	1224	1411
AT2G41780.1	236	619	763	891
AT1G60610.1	693	1715	1784	1922
AT1G72540.1	1	1353	1404	1408
AT5G03970.1	127	1383	1473	1598
AT4G12040.1	372	899	950	1746
AT3G53240.2	1	2784	2832	2918
AT5G63710.4	184	1923	1980	2123
AT4G14350.4	617	2272	2368	2660
AT3G28480.2	44	1018	1213	1243
AT3G47060.1	74	2482	2530	2835
AT2G30480.5	289	2406	2577	2754
AT2G19180.1	61	600	654	924
AT1G51690.5	50	1882	1969	2357
AT5G63630.1	553	2121	2229	2274
AT2G22250.2	612	2039	2087	2264
AT2G30480.9	892	2757	2868	3322
AT1G71470.2	81	467	530	622
AT2G28360.1	214	2580	2754	3032
AT1G61150.1	243	974	1160	2280
AT2G32590.1	134	2149	2266	2279
AT3G55060.3	222	2699	2816	3223
AT5G58370.3	300	1697	1754	2290
AT5G04260.1	39	617	752	874
AT2G36880.2	192	1364	1454	1709
AT3G57270.1	72	1094	1145	1193
AT1G28340.1	215	2095	2227	2459
AT1G30250.1	150	398	458	809
AT5G04280.4	1734	2552	2630	2859
AT1G60200.2	1411	3663	3810	3851
AT2G37930.1	84	1715	1775	1917
AT2G35240.1	98	796	895	999
AT2G17540.3	169	996	1113	1237
AT4G08540.1	140	1561	1669	1759
AT1G15460.1	129	2180	2264	2469
AT3G20060.1	226	771	852	1001
AT2G25570.1	138	1004	1085	1242
AT2G48140.2	34	429	519	851
AT5G42280.1	1	2085	2280	2368
AT1G26230.5	36	1448	1526	1604
AT5G23405.3	118	564	618	813
AT3G05750.4	169	2550	2610	2681
AT4G32610.1	537	1484	1565	1776
AT1G55570.1	116	1783	1846	2280
AT1G06710.18	97	3060	3156	3962
AT4G25000.1	21	1292	1409	1606
AT5G35180.4	121	2556	2640	2787
AT1G59670.1	26	727	844	865
AT3G11830.2	107	1774	1936	1995
AT5G20010.1	271	936	1050	1519
AT4G35987.1	163	1077	1197	1576
AT2G04170.4	512	1408	1462	1630
AT1G18750.1	413	1582	1702	1923
AT1G27720.2	336	2027	2408	3273
AT1G66960.3	119	2410	2461	2650
AT5G05800.2	337	1686	1743	1926
AT5G54920.1	112	1665	1737	1884
AT5G60335.2	102	602	785	918
AT1G52155.1	233	1192	1243	1475
AT3G27500.3	65	1702	1759	2260
AT2G29690.2	121	1638	2049	2270
AT3G54750.1	277	2046	2124	2186
AT5G64460.5	414	1019	1154	1179
AT4G30060.1	580	1785	1878	2214
AT2G43465.2	80	1000	1051	1560
AT1G53000.1	155	1027	1234	1409
AT5G14730.1	226	966	1053	1688
AT1G28590.1	44	1255	1342	1488
AT1G67710.2	589	1959	2028	2274
AT2G02360.1	58	876	1005	1252
AT3G44850.1	333	1937	2042	2311
AT4G32470.2	100	405	516	891
AT5G54250.1	110	2194	2245	2342
AT5G20240.2	217	669	915	1222
AT1G49620.2	171	707	842	1206
AT4G32530.2	143	775	892	1060
AT1G05785.3	454	843	954	1061
AT1G49710.1	262	1803	1881	2152
AT1G11380.1	133	897	954	1438
AT2G21160.1	177	953	1007	1219
AT5G38460.2	109	1710	1767	2081
AT4G13266.1	84	749	926	997
AT4G32250.2	335	2170	2221	2411
AT5G18990.1	1	993	1068	1078
AT4G10310.1	155	1675	1723	1930
AT2G24680.3	68	1174	1372	1378
AT1G75720.2	169	750	849	874
AT4G22740.2	265	1335	1440	1536
AT5G22800.2	6	3017	3116	3491
AT2G37760.6	685	1482	1539	1661
AT3G54970.5	62	841	904	1526
AT3G57660.2	250	5223	5385	5610
AT4G16450.2	113	433	559	588
AT4G14145.1	185	589	703	840
AT5G01030.1	412	2646	2703	2878
AT1G79880.2	310	1347	1398	1541
AT3G14650.1	76	1614	1977	2143
AT2G40330.1	371	1018	1216	1607
AT3G23370.1	29	2464	2536	2843
AT1G08750.1	242	1408	1486	1553
AT2G20142.1	14	955	1012	1032
AT1G13260.1	219	1253	1394	1803
AT5G51170.1	70	927	993	1039
AT3G14210.2	530	1324	1378	1565
AT4G18290.2	592	2718	2826	2893
AT2G35940.3	544	2586	2649	2992
AT2G24270.1	448	1938	2037	2345
AT5G39320.1	322	1764	1839	2014
AT4G35640.1	381	1448	1523	1624
AT2G16890.1	133	1071	1134	2339
AT3G51570.1	1	3681	3780	3930
AT4G16990.6	749	2764	2845	3578
AT4G09730.1	90	1955	2135	2156
AT3G52180.2	174	1052	1124	1811
AT2G18360.1	210	1151	1244	1299
AT3G52950.2	191	1861	1915	2112
AT5G13080.1	183	620	671	810
AT1G75850.2	147	1820	1898	2105
AT1G11080.2	50	1537	1636	1674
AT2G41110.2	151	636	798	837
AT4G23980.2	395	2305	2548	2877
AT1G26810.1	348	2279	2342	2498
AT2G35110.2	232	4422	4497	4677
AT1G17280.8	428	1141	1246	1416
AT2G19710.1	210	3023	3134	3287
AT4G26720.1	333	1250	1313	1617
AT4G01590.1	269	871	952	1067
AT4G20410.1	137	1012	1186	1272
AT3G61320.3	12	1427	1484	1707
AT5G48520.1	205	2058	2148	2347
AT3G51790.1	187	957	1074	1335
AT5G65450.2	272	2524	2572	2759
AT5G61120.1	205	1485	1536	1746
AT1G04300.5	417	3551	3698	3758
AT1G70300.1	398	2746	2869	2996
AT5G38510.2	128	1432	1561	1635
AT5G38240.2	42	1916	1997	2226
AT4G02900.2	941	2764	2899	2984
AT1G19180.3	258	1019	1085	1416
AT1G55370.2	1085	2149	2215	2429
AT3G59770.1	207	5099	5192	5408
AT5G20450.7	675	1547	1667	1920
AT4G00520.3	274	1455	1611	1712
AT5G18404.1	1	258	342	444
AT2G18060.3	1	1098	1173	1177
AT3G21220.1	314	1360	1414	2406
AT5G50915.3	222	1028	1076	1715
AT5G41990.1	445	2136	2235	2254
AT4G27360.1	76	387	471	533
AT3G09520.1	226	2112	2163	2372
AT5G20140.2	86	1273	1330	1416
AT1G10550.1	85	1017	1065	1208
AT2G36010.3	173	1630	1693	1921
AT5G43280.2	60	722	788	1268
AT3G61670.2	351	2672	2768	2969
AT4G28730.2	79	507	609	963
AT3G19200.1	194	625	733	875
AT3G13030.5	242	1777	1879	1911
AT4G26200.1	108	1451	1520	1693
AT4G16940.3	158	3892	4012	5262
AT3G52780.2	1	1086	1251	1484
AT1G72990.1	320	2413	2536	2627
AT1G02610.3	212	679	784	831
AT1G06710.14	97	3060	3156	4484
AT4G39170.2	283	2121	2217	2219
AT4G11530.1	256	2286	2358	2480
AT1G27030.1	316	1248	1434	1596
AT1G53620.1	66	371	434	544
AT1G08770.1	174	803	851	1016
AT1G06790.1	186	800	884	960
AT5G05530.1	15	614	734	801
AT5G02840.5	89	955	1003	1029
AT1G17420.1	190	2949	3009	3086
AT1G08125.1	133	1080	1131	1214
AT2G21590.6	93	1664	1733	1995
AT1G23550.1	185	1156	1327	1416
AT5G11040.1	138	3698	3761	4033
AT4G34310.3	967	3843	3897	4036
AT1G75750.2	146	439	493	607
AT5G25755.1	225	413	497	955
AT1G25180.1	1	777	906	1827
AT5G45140.2	261	3746	3890	4013
AT3G05480.1	112	1431	1530	2102
AT2G22795.1	226	2430	2520	2679
AT1G14750.3	114	1973	2081	2395
AT5G60570.2	788	1969	2044	2239
AT2G35190.1	462	1259	1334	1697
AT1G79950.3	57	2555	2627	4713
AT1G15750.2	305	3700	3748	3969
AT1G16460.3	232	1188	1305	1454
AT1G04970.2	545	1633	1783	1828
AT2G29650.1	75	1613	1721	2199
AT2G31290.1	351	1598	1775	2227
AT1G36310.1	138	1352	1409	1621
AT5G08660.1	380	2329	2383	2623
AT5G43500.3	502	2043	2175	2574
AT1G05190.1	116	787	928	1051
AT3G13360.2	11	1567	1624	1753
AT4G33240.5	521	5674	5755	5955
AT5G40060.2	594	3101	3149	3735
AT3G01530.1	654	1274	1358	1507
AT2G21960.1	149	1147	1195	1280
AT1G28510.1	220	735	786	1107
AT2G46410.1	185	469	550	763
AT3G27470.5	268	1491	1560	2018
AT5G58730.1	262	1323	1416	1546
AT1G72600.1	211	618	669	830
AT5G02470.2	248	1126	1174	1370
AT2G30690.1	93	2375	2477	2896
AT5G23420.2	70	543	609	687
AT5G46050.1	121	1869	1929	1963
AT2G16990.6	373	1587	1638	1996
AT2G01250.1	107	835	985	1200
AT5G06110.2	293	2284	2413	2464
AT2G16200.2	54	305	353	432
AT1G77320.1	314	3232	3286	3488
AT2G37930.2	301	1782	1842	2301
AT2G01260.1	413	1522	1651	1793
AT1G11040.1	109	1425	1509	1669
AT2G25640.2	140	2224	2278	3372
AT4G38940.1	157	1269	1329	1441
AT5G59550.1	193	1416	1659	1674
AT1G08830.1	153	611	707	873
AT2G06025.1	469	1335	1428	1611
AT1G10590.3	59	520	682	835
AT5G14410.1	64	465	561	606
AT5G49920.1	361	1227	1302	1455
AT2G14880.1	160	585	654	961
AT5G63110.1	121	1536	1611	1864
AT1G33490.1	185	712	763	965
AT4G37050.1	129	1415	1472	1541
AT1G25280.1	587	1924	2089	2210
AT4G18040.1	82	789	882	983
AT1G74810.4	653	2704	2809	3110
AT5G22550.2	49	1527	1611	1616
AT5G58250.1	85	720	831	1126
AT5G52710.2	50	1405	1453	1736
AT4G25620.1	467	1816	1930	2077
AT1G54820.2	214	1425	1482	2019
AT1G18070.1	174	1772	1859	2254
AT5G37474.1	47	289	340	345
AT1G45207.3	262	1911	1998	2264
AT5G19390.2	378	2990	3053	3341
AT1G54960.2	124	2079	2205	2344
AT1G02620.1	1	369	540	1383
AT4G37940.3	349	876	960	1443
AT5G20600.1	91	1689	1737	1856
AT5G24390.1	262	1848	1911	2245
AT1G74300.1	213	1253	1337	1387
AT1G74200.2	587	1495	1600	2325
AT1G01150.2	141	1070	1121	1150
AT5G10540.1	3308	5413	5461	6105
AT4G09840.1	213	533	605	693
AT4G30860.1	103	1596	1701	1841
AT3G27820.1	240	1706	1787	1979
AT5G54920.2	112	1680	1752	1899
AT3G47990.5	101	1006	1165	1254
AT2G01930.2	692	1543	1600	1787
AT2G47190.1	300	1121	1178	1367
AT5G46610.3	44	1534	1582	1982
AT1G56650.1	204	950	1001	1109
AT1G48210.1	188	1279	1468	1811
AT5G44060.1	205	657	777	1294
AT4G14740.1	214	1641	1710	2050
AT4G38160.1	70	1071	1119	1821
AT4G33540.3	186	980	1133	1262
AT2G28810.1	226	1248	1419	1545
AT5G55490.4	104	1318	1738	2179
AT3G07550.3	220	1326	1446	1522
AT1G80245.5	473	772	898	1097
AT2G03730.1	263	1633	1819	1881
AT4G01023.3	7	753	849	866
AT3G29130.2	60	566	653	840
AT1G49160.2	375	2048	2180	2268
AT1G50310.1	30	1583	1634	1922
AT3G29690.1	1	543	594	672
AT5G28680.1	253	2829	2925	3139
AT2G27710.1	211	558	618	860
AT1G80160.3	82	708	786	1366
AT3G47990.2	621	1649	1808	1922
AT1G01120.1	238	1824	1881	2052
AT3G08770.1	105	446	497	726
AT5G67620.1	291	839	896	1179
AT5G08660.2	397	1812	1896	2683
AT3G18220.1	191	1117	1198	1325
AT1G19520.1	174	2351	2429	2617
AT5G11200.1	99	1382	1499	1735
AT4G37930.1	276	1829	1886	1989
AT3G13682.1	259	2499	2565	2819
AT3G26920.2	596	1501	1558	1684
AT4G23330.2	286	729	810	1970
AT3G19800.1	111	800	851	971
AT1G09220.1	1	1515	1662	1675
AT3G12700.2	67	858	1140	1613
AT5G64540.3	320	1594	1684	1747
AT1G08520.1	158	2440	2527	2643
AT1G75020.1	304	1440	1527	1761
AT3G27610.5	789	1625	1679	1835
AT1G51680.1	274	1959	2100	2220
AT1G27630.1	257	1210	1285	1579
AT5G08160.1	264	1307	1394	1651
AT5G63260.2	154	1509	1560	1825
AT1G27530.1	145	669	744	943
AT4G11440.2	152	2038	2092	2380
AT4G05320.8	69	986	1034	1147
AT1G54440.1	301	2214	2277	2521
AT3G02780.2	437	1150	1234	1297
AT5G47380.4	182	1978	2044	2312
AT3G52100.2	121	2112	2280	2451
AT3G29639.1	301	846	894	945
AT4G24740.7	900	2069	2165	2268
AT1G15220.2	301	780	984	1222
AT5G63710.2	395	2134	2191	2478
AT2G14880.3	160	477	567	1115
AT3G17780.1	108	497	569	1124
AT3G06880.2	86	3880	3940	4391
AT1G80245.1	142	525	651	861
AT3G46010.2	137	589	658	905
AT2G37900.1	362	2089	2137	2299
AT5G21222.1	321	2816	2867	3031
AT2G28340.1	1	876	945	966
AT5G06700.1	225	2051	2159	2794
AT5G12940.1	94	1209	1299	1458
AT4G12620.1	195	2636	2684	2839
AT1G03180.6	375	914	974	1079
AT5G64060.1	314	1384	1456	1747
AT1G69818.1	106	327	381	901
AT3G26744.5	211	1302	1350	2150
AT4G21860.2	71	625	697	902
AT5G05210.1	152	1312	1435	1638
AT5G23010.1	82	1602	1677	1729
AT2G41830.1	474	3551	3791	3873
AT1G14310.1	99	863	929	984
AT4G34890.1	209	4294	4438	4457
AT2G46270.1	294	1442	1499	1944
AT4G23550.1	182	1114	1231	1393
AT2G04480.1	1	744	852	943
AT5G14870.1	197	2317	2374	2494
AT5G66060.2	1	732	789	933
AT4G10890.2	1	1584	1674	2550
AT3G03828.1	75	311	359	431
AT1G77370.1	77	469	580	720
AT1G63690.2	113	1735	1849	2049
AT5G56100.1	205	657	762	933
AT3G20810.3	109	1305	1413	1443
AT3G04730.1	477	1187	1325	2025
AT5G09380.3	60	755	812	1213
AT1G67950.1	161	997	1078	1168
AT3G30720.2	301	477	528	684
AT4G15563.8	760	1263	1344	1441
AT5G42690.4	401	2023	2131	2277
AT1G75960.1	249	1883	1946	2000
AT1G23060.5	479	1399	1486	1616
AT3G10300.6	399	1532	1592	1662
AT5G67500.3	149	979	1072	1339
AT1G77580.3	821	3160	3262	3326
AT1G57750.1	31	1524	1575	1898
AT4G27560.1	123	1490	1634	1804
AT3G54970.6	62	982	1054	1441
AT5G48655.4	540	1151	1226	2217
AT3G57430.1	86	2758	2839	2932
AT4G02920.1	334	1590	1659	2183
AT4G35290.4	227	2965	3049	3189
AT4G03940.1	1	933	1059	1360
AT5G19090.1	379	2142	2232	2466
AT1G66200.2	119	937	991	1279
AT5G28490.1	569	1141	1207	1294
AT5G11990.1	154	699	759	787
AT1G34550.1	1	2208	2256	2600
AT1G17930.1	139	1575	1638	1993
AT1G68710.1	895	4497	4728	4788
AT1G05890.2	376	2160	2274	2421
AT1G03180.2	629	1384	1444	1567
AT5G05460.1	109	2151	2223	2487
AT1G77310.1	174	2327	2420	2579
AT1G59560.2	208	1095	1272	1491
AT1G68650.1	95	781	937	1008
AT5G47900.8	243	1454	1649	1973
AT5G35480.1	37	153	219	553
AT1G54920.1	164	2464	2518	3091
AT1G55620.2	219	2564	2618	2828
AT3G11480.1	124	1263	1374	1468
AT1G30370.1	86	1675	1762	1779
AT3G27440.2	118	1389	1602	1886
AT3G03660.2	68	961	1072	1310
AT2G22990.3	78	1454	1577	1635
AT5G55490.2	78	1292	1553	2247
AT1G34320.1	541	2514	2769	2845
AT5G66400.1	295	855	906	1069
AT5G49060.2	387	1451	1610	1830
AT1G03180.3	855	1394	1454	1577
AT1G57680.3	722	1810	1864	2200
AT4G34060.2	2	2875	2929	3261
AT2G14120.2	94	2436	2505	2749
AT2G15730.2	318	1214	1268	1762
AT2G33540.1	396	4121	4178	4801
AT5G46500.2	500	1720	1789	2292
AT1G37150.3	180	1073	1280	1372
AT2G01750.1	246	2135	2186	3159
AT3G19610.1	124	2046	2094	2358
AT2G39310.1	75	1451	1562	1679
AT4G20310.6	386	1549	1609	1915
AT3G30720.3	223	399	450	534
AT1G19370.1	335	2152	2212	2332
AT1G16930.1	309	1658	1715	1876
AT2G32700.4	322	2685	2733	3002
AT5G23950.1	46	705	792	1006
AT2G26280.2	400	1884	1935	2663
AT1G54020.5	336	1196	1247	1331
AT2G39950.2	418	2085	2148	2301
AT1G13920.3	6	869	950	1213
AT2G02570.3	124	990	1041	1266
AT2G25730.3	223	7686	7761	8174
AT2G14255.1	171	1781	1880	1986
AT2G45410.1	104	679	760	908
AT4G28630.1	160	2196	2349	2410
AT5G51960.2	296	607	694	915
AT1G60240.1	384	911	974	1162
AT5G13010.1	348	4115	4238	4460
AT1G09195.10	112	1749	1797	2413
AT5G45500.3	133	2424	2577	2614
AT2G24170.2	306	1655	1703	2335
AT1G56720.4	477	1955	2057	2241
AT4G28780.1	131	1234	1315	1984
AT5G39530.1	519	1238	1322	1506
AT5G07930.2	1	774	828	962
AT3G05810.1	91	429	489	722
AT5G10350.5	816	1106	1235	1539
AT5G58750.1	299	1459	1513	1555
AT4G30100.1	532	4467	4584	5193
AT3G49500.2	213	3803	3863	4022
AT1G62305.2	151	1215	1275	1428
AT2G43310.1	206	607	658	788
AT4G17310.3	113	412	490	1708
AT5G59260.1	158	2182	2248	2297
AT3G19150.3	297	758	830	1277
AT1G78410.2	147	473	545	1122
AT1G02080.1	1	7296	7350	7461
AT1G06330.1	77	529	592	971
AT4G08590.4	97	1212	1272	1864
AT4G16265.1	173	517	616	796
AT1G20190.1	130	888	939	1315
AT1G80040.4	637	1164	1212	1552
AT4G22130.1	346	2457	2652	2819
AT1G52618.1	101	358	481	597
AT1G78050.1	392	1390	1486	1553
AT3G53240.1	300	2975	3023	3160
AT2G05260.1	170	1246	1321	1395
AT3G17700.1	261	2555	2633	2781
AT2G25000.1	151	966	1077	1284
AT3G13200.1	140	832	883	1029
AT1G61850.2	438	4496	4628	4669
AT2G34790.1	162	1760	1826	1918
AT3G58670.2	383	1111	1315	1414
AT3G46640.3	179	1153	1291	1384
AT4G21750.3	1273	3561	3612	3972
AT3G17010.1	189	1097	1187	1262
AT3G47340.3	200	1570	1678	2380
AT5G52890.1	279	1352	1400	1599
AT4G26370.1	79	984	1077	1431
AT4G02920.2	323	1582	1651	2169
AT4G22120.4	204	2519	2588	2738
AT1G51340.4	188	1381	1444	1906
AT1G68140.4	323	1327	1489	1792
AT2G22680.1	164	2215	2278	2386
AT3G01750.2	261	2255	2309	2540
AT5G02190.1	155	1516	1594	1851
AT5G16200.2	155	646	760	762
AT4G34265.1	217	501	585	882
AT3G10730.1	181	1548	1626	1816
AT5G05180.3	227	1435	1522	1646
AT2G20440.3	194	1264	1633	2020
AT1G75680.1	405	1982	2039	2145
AT5G57230.2	20	616	760	845
AT5G49990.2	300	1886	1961	2164
AT4G03180.1	173	730	916	1004
AT3G02200.1	197	1291	1384	1698
AT2G05440.7	51	452	542	670
AT5G18550.4	338	1705	1759	1984
AT4G27050.5	293	1654	1753	1867
AT5G02720.2	53	730	790	987
AT3G06035.1	200	802	877	1070
AT3G03305.1	126	2357	2420	2493
AT2G18090.1	308	2782	2839	3285
AT3G24320.1	158	3514	3580	3819
AT2G42210.3	85	564	627	825
AT1G11710.2	173	2059	2242	2559
AT3G07460.1	366	899	950	1361
AT1G11810.1	1	1134	1251	1304
AT2G21770.1	447	3713	3791	3962
AT3G23220.1	28	447	516	661
AT2G04700.1	155	595	739	1287
AT5G51880.1	13	765	867	1063
AT3G63220.3	537	1595	1667	1773
AT1G57770.1	159	1883	1949	2048
AT3G52050.5	167	1264	1321	1732
AT1G19140.2	103	1041	1152	1294
AT4G16710.3	416	946	1024	1204
AT1G58235.1	126	350	413	1145
AT2G35120.1	133	603	786	877
AT5G19390.4	367	2511	2595	2841
AT1G19640.1	212	1381	1441	1662
AT3G11490.1	498	1805	1892	2064
AT1G21560.1	229	1206	1278	1442
AT3G54480.3	193	663	750	1419
AT4G16670.1	147	1436	1604	1620
AT4G31830.1	121	423	540	622
AT2G13450.1	1	1185	1395	1503
AT2G16365.2	140	1507	1582	1767
AT4G10000.2	129	1130	1277	1312
AT2G22670.2	514	1473	1560	1681
AT5G07590.4	271	1437	1494	1570
AT2G44680.1	232	1083	1149	1500
AT4G17880.1	215	1984	2053	2360
AT5G35360.1	197	1810	2014	2038
AT1G20575.1	86	826	895	1066
AT3G54770.3	190	972	1092	1823
AT1G31500.1	103	1269	1356	1517
AT1G30630.1	150	1028	1106	1342
AT5G46110.1	372	1604	1682	2292
AT2G32990.1	234	1811	1934	2032
AT5G51830.1	476	1507	1573	1796
AT5G23250.3	101	868	922	1743
AT2G34070.1	158	1315	1438	1752
AT5G36940.1	216	2045	2123	2292
AT1G77290.1	552	1352	1409	1754
AT3G05050.3	186	1967	2108	2183
AT3G27460.3	330	1085	1145	1567
AT4G32000.4	336	1532	1601	1661
AT3G09830.3	710	1966	2065	2373
AT3G02840.1	83	1222	1288	1289
AT1G04140.1	310	2682	2730	3123
AT3G18660.2	183	2162	2213	2360
AT4G23895.2	178	921	1023	1138
AT2G39950.9	266	1933	1996	2149
AT3G02540.3	170	1426	1483	1706
AT3G60780.1	83	739	811	942
AT4G24820.1	131	1294	1405	1696
AT3G15770.2	170	655	760	778
AT4G28660.1	160	711	786	941
AT5G57060.3	547	987	1086	1392
AT3G55470.2	276	743	839	980
AT1G47820.2	130	420	477	629
AT5G51030.1	155	1099	1213	1281
